8-1, time: 2729, pathlen: 9364, saved: 16
88-122, time: 3779, pathlen: 9354, saved: 26
89-122, time: 3656, pathlen: 9356, saved: 24
90-122, time: 3589, pathlen: 9380, saved: 0
91-122, time: 3831, pathlen: 9376, saved: 4
92-122, time: 3811, pathlen: 9378, saved: 2
94-122, time: 2008, pathlen: 178, saved: 9202
96-122, time: 3620, pathlen: 9380, saved: 0
97-122, time: 3778, pathlen: 9356, saved: 24
98-122, time: 3667, pathlen: 9354, saved: 26
99-122, time: 3465, pathlen: 9352, saved: 28
100-122, time: 3519, pathlen: 9380, saved: 0
102-122, time: 3686, pathlen: 9378, saved: 2
103-122, time: 3832, pathlen: 9376, saved: 4
104-122, time: 3740, pathlen: 9380, saved: 0
106-122, time: 3915, pathlen: 9330, saved: 50
108-122, time: 3834, pathlen: 9346, saved: 34
110-122, time: 3614, pathlen: 9362, saved: 18
112-122, time: 3530, pathlen: 9380, saved: 0
113-122, time: 3938, pathlen: 9380, saved: 0
114-122, time: 3871, pathlen: 9380, saved: 0
116-122, time: 3678, pathlen: 9294, saved: 86
118-122, time: 3694, pathlen: 9380, saved: 0
119-122, time: 3640, pathlen: 9380, saved: 0
120-122, time: 3681, pathlen: 9380, saved: 0
122-122, time: 3691, pathlen: 9378, saved: 2
124-122, time: 3626, pathlen: 9366, saved: 14
126-122, time: 3762, pathlen: 9378, saved: 2
127-122, time: 3979, pathlen: 9376, saved: 4
128-122, time: 3756, pathlen: 9380, saved: 0
130-122, time: 3850, pathlen: 9380, saved: 0
131-122, time: 3654, pathlen: 9380, saved: 0
132-122, time: 4087, pathlen: 9380, saved: 0
133-122, time: 3660, pathlen: 9376, saved: 4
134-122, time: 3704, pathlen: 9378, saved: 2
136-122, time: 3916, pathlen: 9380, saved: 0
137-122, time: 3849, pathlen: 9376, saved: 4
138-122, time: 3772, pathlen: 9378, saved: 2
2-123, time: 4034, pathlen: 9376, saved: 4
6-123, time: 4004, pathlen: 9164, saved: 216
10-123, time: 3728, pathlen: 9368, saved: 12
12-123, time: 3657, pathlen: 9340, saved: 40
16-123, time: 3509, pathlen: 9372, saved: 8
24-123, time: 3852, pathlen: 9172, saved: 208
28-123, time: 4253, pathlen: 9364, saved: 16
30-123, time: 3702, pathlen: 9356, saved: 24
34-123, time: 3556, pathlen: 9372, saved: 8
36-123, time: 3345, pathlen: 9360, saved: 20
40-123, time: 3756, pathlen: 9204, saved: 176
42-123, time: 3651, pathlen: 9340, saved: 40
46-123, time: 3579, pathlen: 9376, saved: 4
48-123, time: 3605, pathlen: 9364, saved: 16
52-123, time: 3611, pathlen: 9232, saved: 148
54-123, time: 3629, pathlen: 9364, saved: 16
58-123, time: 3506, pathlen: 9360, saved: 20
60-123, time: 3443, pathlen: 8984, saved: 396
66-123, time: 3782, pathlen: 9348, saved: 32
70-123, time: 3702, pathlen: 9352, saved: 28
74-123, time: 3699, pathlen: 9364, saved: 16
78-123, time: 3773, pathlen: 9188, saved: 192
82-123, time: 3774, pathlen: 9232, saved: 148
86-123, time: 3826, pathlen: 9368, saved: 12
90-123, time: 3509, pathlen: 9364, saved: 16
94-123, time: 1969, pathlen: 180, saved: 9200
96-123, time: 3716, pathlen: 9360, saved: 20
100-123, time: 3819, pathlen: 9332, saved: 48
104-123, time: 3659, pathlen: 9364, saved: 16
106-123, time: 3935, pathlen: 9332, saved: 48
108-123, time: 4021, pathlen: 9344, saved: 36
110-123, time: 3830, pathlen: 9364, saved: 16
112-123, time: 3569, pathlen: 9380, saved: 0
113-123, time: 3739, pathlen: 9380, saved: 0
114-123, time: 4019, pathlen: 9380, saved: 0
116-123, time: 3731, pathlen: 9296, saved: 84
118-123, time: 3669, pathlen: 9380, saved: 0
119-123, time: 3516, pathlen: 9380, saved: 0
120-123, time: 3957, pathlen: 9380, saved: 0
124-123, time: 3737, pathlen: 9364, saved: 16
128-123, time: 3536, pathlen: 9260, saved: 120
130-123, time: 3553, pathlen: 9380, saved: 0
131-123, time: 4316, pathlen: 9380, saved: 0
132-123, time: 3717, pathlen: 9380, saved: 0
136-123, time: 3548, pathlen: 9364, saved: 16
2-124, time: 3601, pathlen: 9378, saved: 2
4-124, time: 3947, pathlen: 9380, saved: 0
5-124, time: 3460, pathlen: 9156, saved: 224
6-124, time: 3552, pathlen: 9380, saved: 0
7-124, time: 3560, pathlen: 9376, saved: 4
8-124, time: 3893, pathlen: 9378, saved: 2
10-124, time: 3624, pathlen: 9366, saved: 14
12-124, time: 3686, pathlen: 9342, saved: 38
14-124, time: 3720, pathlen: 9378, saved: 2
15-124, time: 3881, pathlen: 9376, saved: 4
16-124, time: 3517, pathlen: 9380, saved: 0
18-124, time: 3822, pathlen: 9380, saved: 0
19-124, time: 3897, pathlen: 9372, saved: 8
20-124, time: 3720, pathlen: 9374, saved: 6
21-124, time: 3707, pathlen: 9376, saved: 4
22-124, time: 3637, pathlen: 9378, saved: 2
24-124, time: 3636, pathlen: 9174, saved: 206
26-124, time: 4047, pathlen: 9380, saved: 0
27-124, time: 3855, pathlen: 9360, saved: 20
28-124, time: 3776, pathlen: 9380, saved: 0
30-124, time: 3587, pathlen: 9358, saved: 22
32-124, time: 3865, pathlen: 9378, saved: 2
34-124, time: 3698, pathlen: 9374, saved: 6
36-124, time: 3478, pathlen: 9380, saved: 0
37-124, time: 3664, pathlen: 9376, saved: 4
38-124, time: 3620, pathlen: 9378, saved: 2
40-124, time: 3914, pathlen: 9206, saved: 174
42-124, time: 3690, pathlen: 9380, saved: 0
43-124, time: 3657, pathlen: 9336, saved: 44
44-124, time: 4011, pathlen: 9380, saved: 0
45-124, time: 3715, pathlen: 9372, saved: 8
46-124, time: 3580, pathlen: 9380, saved: 0
48-124, time: 3584, pathlen: 9380, saved: 0
49-124, time: 3939, pathlen: 9376, saved: 4
50-124, time: 3767, pathlen: 9378, saved: 2
52-124, time: 3620, pathlen: 9230, saved: 150
54-124, time: 3573, pathlen: 9366, saved: 14
56-124, time: 3645, pathlen: 9378, saved: 2
58-124, time: 3723, pathlen: 9362, saved: 18
60-124, time: 3729, pathlen: 9380, saved: 0
61-124, time: 3847, pathlen: 9372, saved: 8
62-124, time: 3939, pathlen: 9374, saved: 6
63-124, time: 3812, pathlen: 9376, saved: 4
64-124, time: 3720, pathlen: 9378, saved: 2
66-124, time: 3927, pathlen: 9350, saved: 30
68-124, time: 3708, pathlen: 9378, saved: 2
70-124, time: 3688, pathlen: 9354, saved: 26
72-124, time: 3432, pathlen: 9378, saved: 2
73-124, time: 3464, pathlen: 9376, saved: 4
74-124, time: 3924, pathlen: 9380, saved: 0
76-124, time: 3847, pathlen: 9380, saved: 0
77-124, time: 3548, pathlen: 9192, saved: 188
78-124, time: 3489, pathlen: 9380, saved: 0
80-124, time: 3888, pathlen: 9380, saved: 0
81-124, time: 3592, pathlen: 9380, saved: 0
82-124, time: 3441, pathlen: 9380, saved: 0
83-124, time: 3369, pathlen: 9376, saved: 4
84-124, time: 3971, pathlen: 9378, saved: 2
86-124, time: 3470, pathlen: 9370, saved: 10
88-124, time: 3262, pathlen: 9378, saved: 2
90-124, time: 3366, pathlen: 9366, saved: 14
92-124, time: 3791, pathlen: 9380, saved: 0
93-124, time: 1995, pathlen: 184, saved: 9196
94-124, time: 3482, pathlen: 9380, saved: 0
96-124, time: 3369, pathlen: 9362, saved: 18
98-124, time: 3869, pathlen: 9378, saved: 2
100-124, time: 3613, pathlen: 9380, saved: 0
101-124, time: 3555, pathlen: 9376, saved: 4
102-124, time: 3494, pathlen: 9378, saved: 2
104-124, time: 3720, pathlen: 9362, saved: 18
106-124, time: 3605, pathlen: 9334, saved: 46
108-124, time: 3554, pathlen: 9342, saved: 38
110-124, time: 3369, pathlen: 9366, saved: 14
112-124, time: 3708, pathlen: 9380, saved: 0
113-124, time: 3795, pathlen: 9380, saved: 0
114-124, time: 3571, pathlen: 9380, saved: 0
116-124, time: 3654, pathlen: 9298, saved: 82
118-124, time: 3648, pathlen: 9380, saved: 0
119-124, time: 3939, pathlen: 9380, saved: 0
120-124, time: 3521, pathlen: 9380, saved: 0
121-124, time: 3578, pathlen: 9356, saved: 24
122-124, time: 3791, pathlen: 9380, saved: 0
123-124, time: 4018, pathlen: 9356, saved: 24
124-124, time: 3594, pathlen: 9380, saved: 0
125-124, time: 3484, pathlen: 9376, saved: 4
126-124, time: 3644, pathlen: 9378, saved: 2
128-124, time: 3674, pathlen: 9262, saved: 118
130-124, time: 3447, pathlen: 9380, saved: 0
131-124, time: 3311, pathlen: 9380, saved: 0
132-124, time: 3750, pathlen: 9380, saved: 0
134-124, time: 3498, pathlen: 9378, saved: 2
135-124, time: 3331, pathlen: 9376, saved: 4
136-124, time: 3390, pathlen: 9380, saved: 0
138-124, time: 3905, pathlen: 9378, saved: 2
139-124, time: 3439, pathlen: 9376, saved: 4
4-125, time: 3316, pathlen: 9152, saved: 228
10-125, time: 3310, pathlen: 9364, saved: 16
12-125, time: 3655, pathlen: 9344, saved: 36
18-125, time: 3672, pathlen: 9368, saved: 12
24-125, time: 3821, pathlen: 9176, saved: 204
26-125, time: 3664, pathlen: 9356, saved: 24
30-125, time: 3889, pathlen: 9360, saved: 20
32-125, time: 3772, pathlen: 9376, saved: 4
34-125, time: 3701, pathlen: 9376, saved: 4
36-125, time: 3582, pathlen: 9352, saved: 28
40-125, time: 3696, pathlen: 9208, saved: 172
44-125, time: 3702, pathlen: 9324, saved: 56
48-125, time: 3761, pathlen: 9372, saved: 8
52-125, time: 3821, pathlen: 9228, saved: 152
54-125, time: 3805, pathlen: 9368, saved: 12
56-125, time: 3786, pathlen: 9376, saved: 4
58-125, time: 3895, pathlen: 9364, saved: 16
60-125, time: 3700, pathlen: 8972, saved: 408
66-125, time: 3894, pathlen: 9352, saved: 28
68-125, time: 3837, pathlen: 9376, saved: 4
70-125, time: 3570, pathlen: 9356, saved: 24
74-125, time: 3768, pathlen: 9356, saved: 24
76-125, time: 3642, pathlen: 9196, saved: 184
80-125, time: 3781, pathlen: 9380, saved: 0
81-125, time: 3476, pathlen: 9380, saved: 0
82-125, time: 3682, pathlen: 9380, saved: 0
86-125, time: 3528, pathlen: 9372, saved: 8
88-125, time: 3656, pathlen: 9376, saved: 4
90-125, time: 3403, pathlen: 9368, saved: 12
92-125, time: 1975, pathlen: 188, saved: 9192
96-125, time: 3690, pathlen: 9364, saved: 16
98-125, time: 3673, pathlen: 9376, saved: 4
100-125, time: 4014, pathlen: 9340, saved: 40
104-125, time: 3684, pathlen: 9360, saved: 20
106-125, time: 3807, pathlen: 9336, saved: 44
108-125, time: 3921, pathlen: 9340, saved: 40
110-125, time: 3467, pathlen: 9368, saved: 12
114-125, time: 3607, pathlen: 9332, saved: 48
116-125, time: 3681, pathlen: 9300, saved: 80
122-125, time: 3487, pathlen: 9328, saved: 52
128-125, time: 3586, pathlen: 9264, saved: 116
132-125, time: 3351, pathlen: 9300, saved: 80
136-125, time: 4020, pathlen: 9372, saved: 8
1-126, time: 3710, pathlen: 9144, saved: 236
2-126, time: 3722, pathlen: 9146, saved: 234
3-126, time: 3500, pathlen: 9148, saved: 232
4-126, time: 3872, pathlen: 9380, saved: 0
6-126, time: 4050, pathlen: 9380, saved: 0
7-126, time: 3652, pathlen: 9364, saved: 16
8-126, time: 3552, pathlen: 9362, saved: 18
9-126, time: 3958, pathlen: 9360, saved: 20
10-126, time: 3506, pathlen: 9380, saved: 0
12-126, time: 3695, pathlen: 9380, saved: 0
13-126, time: 3600, pathlen: 9348, saved: 32
14-126, time: 3929, pathlen: 9380, saved: 0
15-126, time: 3663, pathlen: 9380, saved: 0
16-126, time: 3587, pathlen: 9380, saved: 0
17-126, time: 3530, pathlen: 9364, saved: 16
18-126, time: 3882, pathlen: 9380, saved: 0
20-126, time: 3576, pathlen: 9380, saved: 0
21-126, time: 3697, pathlen: 9220, saved: 160
22-126, time: 3794, pathlen: 9218, saved: 162
23-126, time: 3991, pathlen: 9216, saved: 164
24-126, time: 3820, pathlen: 9380, saved: 0
26-126, time: 3587, pathlen: 9354, saved: 26
28-126, time: 3518, pathlen: 9380, saved: 0
29-126, time: 4065, pathlen: 9364, saved: 16
30-126, time: 3615, pathlen: 9380, saved: 0
32-126, time: 3575, pathlen: 9374, saved: 6
34-126, time: 3470, pathlen: 9378, saved: 2
36-126, time: 3724, pathlen: 9350, saved: 30
38-126, time: 3689, pathlen: 9378, saved: 2
39-126, time: 3797, pathlen: 9376, saved: 4
40-126, time: 3629, pathlen: 9380, saved: 0
41-126, time: 3697, pathlen: 9376, saved: 4
42-126, time: 3872, pathlen: 9378, saved: 2
44-126, time: 3522, pathlen: 9322, saved: 58
46-126, time: 3884, pathlen: 9378, saved: 2
47-126, time: 3786, pathlen: 9376, saved: 4
48-126, time: 3844, pathlen: 9380, saved: 0
50-126, time: 3750, pathlen: 9380, saved: 0
51-126, time: 3690, pathlen: 9380, saved: 0
52-126, time: 3592, pathlen: 9380, saved: 0
54-126, time: 3800, pathlen: 9370, saved: 10
56-126, time: 3725, pathlen: 9374, saved: 6
58-126, time: 3444, pathlen: 9366, saved: 14
60-126, time: 3950, pathlen: 8970, saved: 410
62-126, time: 3769, pathlen: 9380, saved: 0
63-126, time: 3976, pathlen: 9360, saved: 20
64-126, time: 3539, pathlen: 9358, saved: 22
65-126, time: 4026, pathlen: 9356, saved: 24
66-126, time: 3749, pathlen: 9380, saved: 0
68-126, time: 3582, pathlen: 9374, saved: 6
70-126, time: 3849, pathlen: 9380, saved: 0
71-126, time: 3846, pathlen: 9376, saved: 4
72-126, time: 4030, pathlen: 9378, saved: 2
74-126, time: 3804, pathlen: 9354, saved: 26
76-126, time: 3705, pathlen: 9198, saved: 182
78-126, time: 3779, pathlen: 9380, saved: 0
79-126, time: 3824, pathlen: 9372, saved: 8
80-126, time: 3660, pathlen: 9380, saved: 0
81-126, time: 3589, pathlen: 9380, saved: 0
82-126, time: 3971, pathlen: 9380, saved: 0
84-126, time: 3786, pathlen: 9378, saved: 2
85-126, time: 3364, pathlen: 9376, saved: 4
86-126, time: 3237, pathlen: 9380, saved: 0
88-126, time: 3687, pathlen: 9374, saved: 6
90-126, time: 3676, pathlen: 9370, saved: 10
92-126, time: 2049, pathlen: 190, saved: 9190
94-126, time: 3404, pathlen: 9380, saved: 0
95-126, time: 3602, pathlen: 9368, saved: 12
96-126, time: 3951, pathlen: 9380, saved: 0
98-126, time: 3665, pathlen: 9374, saved: 6
100-126, time: 3461, pathlen: 9342, saved: 38
102-126, time: 4036, pathlen: 9380, saved: 0
103-126, time: 3694, pathlen: 9380, saved: 0
104-126, time: 3784, pathlen: 9380, saved: 0
106-126, time: 3571, pathlen: 9338, saved: 42
108-126, time: 3677, pathlen: 9338, saved: 42
110-126, time: 4303, pathlen: 9380, saved: 0
111-126, time: 3555, pathlen: 9376, saved: 4
112-126, time: 3866, pathlen: 9378, saved: 2
114-126, time: 3585, pathlen: 9330, saved: 50
116-126, time: 3544, pathlen: 9380, saved: 0
117-126, time: 3612, pathlen: 9372, saved: 8
118-126, time: 3589, pathlen: 9374, saved: 6
119-126, time: 3850, pathlen: 9376, saved: 4
120-126, time: 3688, pathlen: 9378, saved: 2
122-126, time: 3459, pathlen: 9326, saved: 54
124-126, time: 3378, pathlen: 9378, saved: 2
125-126, time: 3903, pathlen: 9376, saved: 4
126-126, time: 3955, pathlen: 9380, saved: 0
127-126, time: 3598, pathlen: 9320, saved: 60
128-126, time: 3315, pathlen: 9380, saved: 0
129-126, time: 3784, pathlen: 9328, saved: 52
130-126, time: 3715, pathlen: 9380, saved: 0
132-126, time: 3784, pathlen: 9380, saved: 0
133-126, time: 3633, pathlen: 9296, saved: 84
134-126, time: 3836, pathlen: 9380, saved: 0
136-126, time: 3680, pathlen: 9380, saved: 0
137-126, time: 3670, pathlen: 9376, saved: 4
138-126, time: 3665, pathlen: 9378, saved: 2
6-127, time: 3729, pathlen: 9368, saved: 12
10-127, time: 3905, pathlen: 9340, saved: 40
14-127, time: 3382, pathlen: 9380, saved: 0
15-127, time: 3741, pathlen: 9380, saved: 0
16-127, time: 3891, pathlen: 9380, saved: 0
20-127, time: 3714, pathlen: 9224, saved: 156
24-127, time: 3323, pathlen: 9344, saved: 36
26-127, time: 3586, pathlen: 9352, saved: 28
28-127, time: 3771, pathlen: 9368, saved: 12
32-127, time: 3720, pathlen: 9372, saved: 8
36-127, time: 3800, pathlen: 9348, saved: 32
40-127, time: 3988, pathlen: 9220, saved: 160
44-127, time: 4020, pathlen: 9320, saved: 60
50-127, time: 3993, pathlen: 9380, saved: 0
51-127, time: 3824, pathlen: 9380, saved: 0
52-127, time: 3754, pathlen: 9380, saved: 0
54-127, time: 3984, pathlen: 9372, saved: 8
56-127, time: 3878, pathlen: 9372, saved: 8
58-127, time: 3679, pathlen: 9368, saved: 12
60-127, time: 3479, pathlen: 8968, saved: 412
62-127, time: 3843, pathlen: 9364, saved: 16
68-127, time: 3770, pathlen: 9372, saved: 8
70-127, time: 3671, pathlen: 9364, saved: 16
74-127, time: 3647, pathlen: 9352, saved: 28
76-127, time: 3625, pathlen: 9200, saved: 180
78-127, time: 3869, pathlen: 9376, saved: 4
82-127, time: 3502, pathlen: 9208, saved: 172
88-127, time: 3458, pathlen: 9372, saved: 8
90-127, time: 3938, pathlen: 9372, saved: 8
92-127, time: 1968, pathlen: 192, saved: 9188
94-127, time: 3514, pathlen: 9372, saved: 8
98-127, time: 3618, pathlen: 9372, saved: 8
100-127, time: 3738, pathlen: 9344, saved: 36
102-127, time: 3697, pathlen: 9380, saved: 0
103-127, time: 3472, pathlen: 9380, saved: 0
104-127, time: 3456, pathlen: 9380, saved: 0
106-127, time: 3838, pathlen: 9340, saved: 40
108-127, time: 3759, pathlen: 9336, saved: 44
110-127, time: 3297, pathlen: 9376, saved: 4
114-127, time: 3460, pathlen: 9328, saved: 52
116-127, time: 3777, pathlen: 9312, saved: 68
122-127, time: 3753, pathlen: 9324, saved: 56
126-127, time: 3417, pathlen: 9328, saved: 52
130-127, time: 3506, pathlen: 9332, saved: 48
134-127, time: 3819, pathlen: 9292, saved: 88
2-128, time: 3716, pathlen: 9378, saved: 2
3-128, time: 3534, pathlen: 9376, saved: 4
4-128, time: 3736, pathlen: 9374, saved: 6
5-128, time: 3932, pathlen: 9372, saved: 8
6-128, time: 3669, pathlen: 9380, saved: 0
8-128, time: 3350, pathlen: 9378, saved: 2
10-128, time: 3462, pathlen: 9380, saved: 0
11-128, time: 3723, pathlen: 9336, saved: 44
12-128, time: 3579, pathlen: 9380, saved: 0
14-128, time: 3590, pathlen: 9380, saved: 0
15-128, time: 3567, pathlen: 9380, saved: 0
16-128, time: 3770, pathlen: 9380, saved: 0
18-128, time: 3663, pathlen: 9380, saved: 0
19-128, time: 3853, pathlen: 9228, saved: 152
20-128, time: 3309, pathlen: 9380, saved: 0
22-128, time: 3832, pathlen: 9378, saved: 2
24-128, time: 3651, pathlen: 9346, saved: 34
26-128, time: 3357, pathlen: 9350, saved: 30
28-128, time: 3515, pathlen: 9370, saved: 10
30-128, time: 3747, pathlen: 9378, saved: 2
31-128, time: 3696, pathlen: 9376, saved: 4
32-128, time: 3728, pathlen: 9380, saved: 0
33-128, time: 3643, pathlen: 9332, saved: 48
34-128, time: 3504, pathlen: 9334, saved: 46
35-128, time: 3742, pathlen: 9336, saved: 44
36-128, time: 3669, pathlen: 9380, saved: 0
37-128, time: 3812, pathlen: 9372, saved: 8
38-128, time: 3782, pathlen: 9380, saved: 0
40-128, time: 3941, pathlen: 9222, saved: 158
42-128, time: 3573, pathlen: 9380, saved: 0
43-128, time: 3691, pathlen: 9380, saved: 0
44-128, time: 3810, pathlen: 9380, saved: 0
45-128, time: 3722, pathlen: 9308, saved: 72
46-128, time: 3586, pathlen: 9306, saved: 74
47-128, time: 3634, pathlen: 9304, saved: 76
48-128, time: 3737, pathlen: 9380, saved: 0
49-128, time: 3559, pathlen: 9296, saved: 84
50-128, time: 3648, pathlen: 9380, saved: 0
51-128, time: 3447, pathlen: 9380, saved: 0
52-128, time: 3829, pathlen: 9380, saved: 0
54-128, time: 3695, pathlen: 9374, saved: 6
56-128, time: 3744, pathlen: 9370, saved: 10
58-128, time: 3744, pathlen: 9370, saved: 10
60-128, time: 3864, pathlen: 8966, saved: 414
62-128, time: 3769, pathlen: 9366, saved: 14
64-128, time: 3775, pathlen: 9378, saved: 2
65-128, time: 3540, pathlen: 9376, saved: 4
66-128, time: 3833, pathlen: 9380, saved: 0
67-128, time: 3847, pathlen: 9368, saved: 12
68-128, time: 3552, pathlen: 9380, saved: 0
70-128, time: 3580, pathlen: 9366, saved: 14
72-128, time: 3756, pathlen: 9380, saved: 0
73-128, time: 3732, pathlen: 9348, saved: 32
74-128, time: 3490, pathlen: 9380, saved: 0
76-128, time: 3429, pathlen: 9202, saved: 178
78-128, time: 4034, pathlen: 9378, saved: 2
80-128, time: 3848, pathlen: 9378, saved: 2
82-128, time: 3599, pathlen: 9380, saved: 0
83-128, time: 3553, pathlen: 9204, saved: 176
84-128, time: 3796, pathlen: 9380, saved: 0
